kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set
8430119,3,1.53856,1.02E-05,131.991,1.75E-03,4.937,1.36E+00,NTP
8453431,1,1.18868,1.32E-05,132.717,4.09E-03,3.822,4.32E+00,NTP
8453431,2,2.37731,2.03E-05,133.344,4.61E-03,6.886,1.94E+00,UNK
8453527,1,0.815148,1.40E-05,131.98,3.72E-03,1.993,3.28E-01,UNK
8453722,1,0.585979,7.00E-06,131.699,1.91E-03,2.096,2.48E+00,NTP
8176564,1,6.57152,1.61E-05,132.753,1.79E-03,3.435,1.85E-01,PC
8176634,1,3.63307,3.41E-05,134.641,5.64E-03,10.21,6.16E+00,UNK
8176650,1,15.8011,1.69E-06,145.551,8.68E-05,6.386,6.38E-03,AFP
8191020,1,1.64835,1.04E-05,131.736,1.79E-03,4.557,8.18E-01,UNK
8191020,2,717.961,5.86E-03,132.836,5.98E-03,11.19,3.99E-01,UNK
8191589,1,6.16109,6.64E-05,133.844,7.62E-03,10.45,1.48E+00,UNK
8191589,2,1.17494,2.51E-05,131.936,1.37E-02,1.65,1.56E-01,UNK
8212251,1,1.54873,1.07E-05,131.937,2.28E-03,4.87,1.60E+00,AFP
8212251,2,1.54866,1.31E-05,132.731,5.29E-03,2.623,9.39E-02,AFP
8213326,1,0.726275,1.20E-05,132.007,1.24E-03,1.295,1.75E-01,AFP
8213326,2,0.726289,7.32E-06,131.518,8.23E-04,1.471,7.90E-02,AFP
8235853,2,2.59245,1.15E-05,132.896,1.60E-03,7.471,1.21E+00,AFP
8235924,1,0.587994,2.59E-06,132.064,4.32E-04,1.172,7.21E-02,PC
8236479,1,0.912882,8.52E-06,131.576,5.30E-03,1.616,9.27E-02,AFP
8236479,2,0.912907,7.36E-06,131.999,4.62E-03,1.75,5.96E-02,AFP
8250824,2,1.37072,2.13E-05,132.041,7.49E-03,5.014,3.73E+00,AFP
8251079,1,0.613009,9.72E-06,131.665,1.06E-03,1.516,4.61E-01,UNK
8254882,1,0.925648,4.19E-06,132.119,9.97E-04,1.633,1.13E-01,AFP
8254901,1,189.365,1.75E-03,147.19,8.87E-03,1.895,2.89E-01,UNK
8262436,1,2.03856,1.89E-05,131.981,5.10E-03,6.349,2.58E+00,NTP
8262436,2,4.07635,3.99E-05,135.211,6.59E-03,6.998,1.30E+00,NTP
8262490,1,550.072,1.16E-02,258.593,2.11E-02,6.149,1.71E+00,UNK
8263545,1,4.44584,1.54E-05,131.752,2.55E-03,2.292,3.95E-01,PC
8264708,2,4.62827,6.02E-05,134.655,8.46E-03,11.83,3.17E+00,AFP
8264720,1,0.701852,9.61E-06,131.878,2.67E-03,2.418,1.61E+00,NTP
8264767,1,1.3789,2.48E-05,132.405,8.96E-03,10.12,4.40E+01,UNK
8288719,1,0.755051,7.57E-08,132.194,1.43E-05,1.733,1.92E-03,UNK
8288947,1,3.75574,9.27E-06,133.434,1.63E-03,2.327,1.58E-01,PC
8289804,1,464.511,2.74E-02,344.019,3.91E-02,9.54,4.76E+00,UNK
8314392,3,0.901363,2.08E-05,132.038,6.70E-03,2.214,3.29E+00,AFP
8314487,1,480.851,1.08E-02,327.694,1.28E-02,4.26,1.53E+00,NTP
8314525,1,0.881166,7.49E-06,131.616,2.22E-03,2.411,9.19E-01,UNK
8314525,2,6.70807,2.99E-04,135.134,3.71E-02,13.25,6.52E+00,AFP
8329062,2,2.36709,3.62E-05,132.452,1.17E-02,7.994,2.80E+00,AFP
8329506,1,590.882,1.28E-02,263.193,1.70E-02,12.7,2.90E+00,UNK
8329629,1,0.667772,0.00E+00,132.047,0.00E+00,2.5,0.00E+00,NTP
8329629,2,0.568719,6.62E-06,131.677,1.04E-03,1.963,5.56E-01,UNK
8352420,3,2.66949,1.99E-05,133.648,3.89E-03,8.792,5.92E+00,AFP
8352439,1,0.947328,1.32E-05,132.4,1.95E-03,3.617,1.63E+00,NTP
8352439,2,1.04941,1.01E-05,131.683,1.73E-03,2.594,1.21E+00,UNK
8377201,1,4.13932,4.14E-05,135.192,6.79E-03,10.96,3.02E+00,NTP
8377201,2,2.75894,5.69E-05,132.834,1.27E-02,9.67,1.34E+01,NTP
8377511,1,1.49276,1.48E-05,131.604,3.55E-03,5.003,2.16E+00,AFP
8391086,1,1.93235,1.80E-05,132.108,4.83E-03,4.34,6.81E-01,AFP
8391086,2,1.93238,1.95E-05,133.231,5.30E-03,4.499,1.43E+00,AFP
8391983,1,0.70971,2.82E-05,131.972,3.86E-03,1.149,2.98E-01,UNK
8414159,3,23.8617,4.25E-04,153.718,1.38E-02,12.6,6.15E-01,UNK
8414216,1,11.9313,8.49E-05,142.831,5.88E-03,3.666,4.64E-01,AFP
8414492,1,438.336,1.97E-02,301.751,2.38E-02,17.49,1.98E+00,NTP
8414716,1,5.39203,5.65E-06,133.983,7.81E-04,2.953,2.19E-01,PC
8430954,1,1.02711,1.21E-05,131.724,5.19E-03,1.365,8.77E-02,UNK
8430964,1,2.98622,1.95E-05,133.466,4.02E-03,2.979,1.51E-01,PC
8431006,1,0.996361,9.17E-06,132.374,1.45E-03,3.455,1.39E+00,AFP
8431006,2,0.996266,1.36E-05,131.657,1.29E-02,3.228,5.19E-01,AFP
8431006,3,0.996356,0.00E+00,132.035,0.00E+00,3.5,0.00E+00,AFP
8453722,2,2.08194,3.51E-05,132.107,9.28E-03,10.22,2.31E+01,NTP
8453851,1,2.78808,4.34E-05,132.472,9.86E-03,10.52,1.29E+01,UNK
8454250,1,5.0827,2.12E-06,132.178,2.44E-04,5.763,5.08E-02,AFP
8176650,2,15.8012,5.77E-05,139.246,2.88E-03,4.526,7.95E-01,AFP
8176653,1,2.86667,2.54E-06,134.068,3.91E-04,0.9259,4.84E-02,AFP
8176783,1,1.2334,1.54E-05,131.571,2.95E-03,3.32,1.87E+00,UNK
8177179,1,1.44102,1.04E-05,132.729,2.57E-03,1.787,1.36E-01,UNK
8191589,3,0.66361,1.29E-05,131.896,6.21E-03,2.7,4.50E+00,UNK
8191602,1,0.527339,1.21E-05,131.846,1.09E-03,1.529,5.34E-01,UNK
8191602,2,22.2187,2.18E-04,140.338,7.37E-03,16.85,4.38E-01,NTP
8216763,1,6.3336,4.80E-05,133.707,5.61E-03,2.324,1.74E-01,UNK
8216763,2,13.2971,1.39E-04,136.568,8.13E-03,2.846,2.44E-01,PC
8216910,1,0.970056,9.27E-06,131.971,2.94E-03,5.437,8.63E+00,UNK
8217331,1,459.193,3.14E-02,260.459,4.33E-02,3.158,5.99E+00,NTP
8240109,1,2.30119,2.12E-07,132.192,5.69E-05,4.082,3.28E-03,AFP
8240109,2,2.30123,0.00E+00,133.544,0.00E+00,5,0.00E+00,AFP
8240123,1,2.30116,5.92E-06,132.202,1.81E-03,3.318,9.73E-02,AFP
8240797,1,4.91538,5.39E-06,132.696,7.73E-04,2.878,1.33E-01,PC
8240797,2,13.0939,1.43E-05,144.526,8.75E-04,2.181,8.59E-02,PC
8255058,1,6.2799,2.75E-06,135.297,3.55E-04,5.421,1.37E-02,AFP
8255272,1,0.675566,7.40E-05,131.915,1.79E-02,1.421,3.17E+00,AFP
8255272,2,0.675547,7.04E-05,131.794,9.11E-02,2.468,4.54E+01,AFP
8263746,1,10.9937,0.00E+00,138.813,0.00E+00,3.5,0.00E+00,AFP
8263746,2,5.49689,0.00E+00,133.256,0.00E+00,2.5,0.00E+00,UNK
8263746,3,10.994,5.29E-01,138.884,4.75E+01,30.55,4.24E+03,AFP
8263746,4,10.994,0.00E+00,133.387,0.00E+00,6,0.00E+00,AFP
8263752,1,10.9938,4.84E-06,138.804,3.68E-04,4.912,2.23E-02,AFP
8264949,1,0.58857,9.69E-06,131.897,1.21E-03,2,7.46E-01,AFP
8264949,2,0.58857,1.33E-05,131.605,1.75E-03,2,1.03E+00,AFP
8265022,1,0.831098,4.28E-05,132.027,1.44E-02,2.569,1.57E+01,AFP
8265022,2,0.831654,1.67E-05,131.961,8.26E-03,1.326,8.44E-02,AFP
8292150,1,2.23789,3.05E-05,133.556,8.88E-03,5.294,6.19E+00,AFP
8292150,2,2.23786,2.54E-05,132.455,7.09E-03,7.112,9.55E+00,AFP
8292840,1,100.283,1.80E-04,144.762,1.46E-03,10.78,2.41E-01,PC
8292840,2,10.4957,1.58E-05,141.307,1.15E-03,4.772,6.35E-02,PC
8314525,3,6.70851,9.47E-05,137.871,1.09E-02,16.33,8.03E-01,AFP
8314525,4,6.70885,2.07E-04,133.826,2.29E-02,14.75,7.67E-01,AFP
8314525,5,6.70829,0.00E+00,132.39,0.00E+00,12.5,0.00E+00,AFP
8314801,1,37.1832,3.16E-06,158.646,7.07E-05,14.25,4.63E-03,AFP
8329728,1,9.84577,1.00E-04,137.972,7.93E-03,14.93,1.99E+00,AFP
8329728,2,9.84668,9.28E-05,134.076,7.53E-03,15.34,5.95E-01,AFP
8329728,3,9.84844,1.62E-04,132.197,1.33E-02,17.28,2.93E+00,AFP
8352537,1,6.01038,1.28E-06,132.012,1.60E-04,2.188,6.44E-02,PC
8355131,1,8.7276,4.72E-05,139.707,4.23E-03,1.259,2.08E-01,PC
8355178,1,13.0328,1.16E-04,133.68,7.19E-03,3.137,8.42E-01,PC
8355207,1,501.453,7.54E-03,176.182,8.61E-03,15.13,1.26E+00,UNK
8377511,2,1.49278,1.47E-05,132.115,3.74E-03,3.669,9.79E-01,AFP
8377511,3,1.49273,1.56E-05,132.603,4.51E-03,3.695,3.38E+00,AFP
8378590,1,606.896,2.23E-02,191.473,2.70E-02,14.93,9.28E-01,UNK
8378634,1,3.62943,4.50E-06,134.702,8.18E-04,4.552,3.53E-02,AFP
8392519,1,2.28889,1.99E-05,133.622,4.46E-03,5.748,2.71E+00,NTP
8394475,1,3.64052,1.69E-05,134.965,2.65E-03,1.172,9.60E-02,UNK
8394721,1,52.0907,4.77E-05,158.745,7.66E-04,8.726,9.23E-02,PC
8394721,2,13.4846,2.47E-05,136.62,1.45E-03,5.395,1.34E-01,PC
8414845,1,626.786,3.90E-02,152.058,5.25E-02,9.731,2.51E+00,UNK
8414907,1,401.219,9.03E-04,277.058,1.36E-03,9.707,9.43E-02,UNK
8414907,2,554.508,3.57E-03,477.669,2.85E-03,9.014,3.13E-01,UNK
8414907,3,401.216,1.38E-03,256.243,2.97E-03,9.585,1.92E-01,UNK
8431372,1,1.07612,1.53E-05,132.119,4.62E-03,3.432,9.64E-01,NTP
8432040,1,5.32803,4.55E-05,134.639,6.08E-03,12.63,1.90E+00,AFP
8432040,2,5.32803,5.50E-05,132.822,7.43E-03,14.26,3.63E+00,AFP
8454250,2,1.12059,1.15E-05,132.232,1.68E-03,3.685,1.29E+00,NTP
8454553,1,0.976758,6.32E-05,132.346,8.21E-03,1.564,6.48E-01,UNK
8454553,2,0.562031,6.42E-01,131.566,8.98E+01,0.7206,8.32E+02,UNK
8454553,3,0.822533,4.12E-05,132.077,5.75E-03,1.708,2.02E+00,AFP
8454553,4,0.824874,0.00E+00,131.813,0.00E+00,3,0.00E+00,AFP
8177179,2,0.912207,1.49E-05,131.901,5.20E-03,3,3.62E+00,UNK
8177179,3,0.806942,1.29E-05,132.261,5.30E-03,2.668,6.28E+00,AFP
8177179,4,0.80699,1.38E-05,131.819,5.60E-03,2.591,3.79E+00,AFP
8191602,3,1.2086,2.78E-05,131.907,4.35E-03,2.525,1.40E+00,UNK
8191611,1,0.508113,5.94E-06,131.616,8.29E-04,0.9617,8.20E-02,AFP
8191611,2,0.508119,4.59E-06,131.779,5.79E-04,0.8249,3.16E-02,AFP
8191611,3,0.508119,0.00E+00,131.948,0.00E+00,1.5,0.00E+00,AFP
8191672,1,3.54846,1.60E-07,133.547,3.07E-05,4.543,6.32E-03,PC
8218274,1,1.18737,4.88E-08,132.273,9.94E-06,2.698,1.96E-03,AFP
8218379,1,16.5711,3.72E-05,133.904,1.83E-03,2.928,4.23E-01,PC
8218379,2,10.1384,1.25E-04,137.716,9.88E-03,3.952,3.46E-01,PC
8240861,1,0.897209,8.89E-06,132.199,1.07E-03,1.057,2.15E-01,UNK
8240904,1,6.61834,2.01E-05,135.346,2.50E-03,3.713,4.51E-01,PC
8240904,2,107.721,7.68E-04,138.752,6.50E-03,8.014,1.14E+00,PC
8241079,1,10.9192,7.03E-05,134.272,5.18E-03,4.568,2.18E-01,PC
8255272,3,0.675441,1.44E-04,132.73,3.80E-01,4.37,7.22E+02,AFP
8255799,1,1.66395,4.17E-05,132.029,1.32E-02,3.7,1.78E+00,UNK
8255799,2,1.62165,2.21E-05,132.488,7.50E-03,5.725,8.31E+00,UNK
8255887,1,4.70833,6.21E-07,133.78,9.28E-05,3.175,2.60E-02,PC
8263752,2,10.9938,5.85E-06,133.252,4.29E-04,3.906,1.64E-01,AFP
8263882,1,0.625519,8.06E-06,131.923,1.96E-03,1.788,5.35E-01,UNK
8263970,1,0.589228,1.18E-05,131.551,1.39E-03,2.068,9.38E-01,AFP
8263970,2,0.594884,9.98E-06,132.065,1.43E-03,1.986,1.34E+00,AFP
8265068,1,2.02921,4.57E+01,132.633,5.72E+03,3.283,3.73E+05,AFP
8265068,2,4.05766,7.36E-05,134.211,1.37E-02,6.476,2.66E-01,UNK
8265068,3,2.02998,1.34E-04,131.524,2.26E-02,9.256,2.28E+01,AFP
8265126,1,0.62059,1.30E-05,131.697,1.40E-03,2.203,1.10E+00,NTP
8292840,3,21.8697,5.02E-05,140.295,1.86E-03,5.437,9.79E-02,PC
8293692,1,0.717719,2.73E-05,131.783,7.65E-03,2.079,5.42E+00,AFP
8293692,2,0.717849,1.04E-05,132.031,2.21E-03,2.606,1.72E+00,AFP
8314801,2,37.1833,2.14E-06,148.964,4.60E-05,13.67,2.98E-03,AFP
8315394,1,0.971037,1.09E-05,131.987,4.88E-03,5.835,8.55E+00,NTP
8316195,1,4.6019,4.75E-05,134.976,7.82E-03,13.94,5.41E+00,AFP
8316195,2,4.60183,4.49E-05,132.717,7.19E-03,15.12,7.50E+00,AFP
8329790,1,1.1448,1.29E-05,132.363,4.78E-03,4.127,5.87E+00,UNK
8330056,1,0.611946,6.68E-05,131.763,7.05E-03,0.8227,2.13E-01,UNK
8330102,1,0.619857,9.74E-06,131.774,2.25E-03,1.525,2.39E+00,UNK
8330102,2,2.27959,2.66E-05,131.647,7.14E-03,8.157,9.08E+00,AFP
8330102,3,2.27938,0.00E+00,132.846,0.00E+00,7.5,0.00E+00,AFP
8355239,1,20.1349,3.41E-05,151.232,1.36E-03,3.726,2.28E-01,PC
8355239,2,10.3999,4.80E-05,141.51,3.73E-03,3.348,3.12E-01,PC
8356054,1,17.0813,0.00E+00,142.513,0.00E+00,2,0.00E+00,AFP
8356054,2,17.0812,1.95E-06,134.297,1.04E-04,7.212,1.77E-02,AFP
8378634,2,1.81486,1.13E-05,132.895,2.94E-03,4.233,1.15E+00,AFP
8378656,1,3.62944,1.84E-08,134.701,3.86E-06,5.866,2.76E-04,UNK
8378779,1,491.929,1.72E-02,520.565,2.21E-02,8.687,2.36E+00,UNK
8378922,1,43.264,0.00E+00,150.364,0.00E+00,7.5,0.00E+00,AFP
8378922,2,43.2634,0.00E+00,168.761,0.00E+00,12.5,0.00E+00,AFP
8394721,3,27.4023,6.91E-05,133.628,2.03E-03,7.195,1.90E-01,PC
8394721,4,81.0628,4.56E-04,139.544,4.67E-03,3.216,7.59E-01,PC
8394753,1,0.557657,7.95E-05,131.819,2.66E-02,1.725,1.57E+01,AFP
8394753,2,0.557695,1.40E-05,131.532,2.28E-03,1.479,7.65E-01,AFP
8414907,4,200.605,8.58E-04,176.762,3.55E-03,9.352,2.58E+01,UNK
8414907,5,200.606,1.63E-03,155.937,6.77E-03,9.098,4.46E-01,UNK
8414914,1,100.304,0.00E+00,176.744,0.00E+00,7.5,0.00E+00,AFP
8414914,2,100.304,1.39E-04,155.942,1.56E-03,10.16,3.06E-02,AFP
8415109,1,3.75782,1.07E-05,134.86,1.49E-03,0.9813,6.54E-02,UNK
8432040,3,5.32765,5.13E-05,136.483,6.98E-03,11.47,1.49E+00,AFP
8432959,1,0.515586,1.49E-05,131.893,3.32E-03,1.899,2.46E+00,NTP
8432962,1,0.977048,1.41E-05,131.684,6.13E-03,2.605,1.08E+00,UNK
8432962,2,0.710378,1.19E-05,131.794,2.65E-03,1.656,8.74E-01,UNK
8455627,1,1.12491,1.22E-05,132.467,4.16E-03,4.614,5.07E+00,NTP
8455848,1,1.00943,1.08E-05,131.946,2.65E-03,3.796,2.15E+00,NTP
8455848,2,2.70451,1.89E-05,131.838,3.51E-03,8.961,5.29E+00,NTP
8455998,1,0.651985,1.37E-05,131.849,6.51E-03,2.302,6.79E+00,NTP
8177748,1,0.763038,9.12E-06,132.244,1.21E-03,1.976,2.16E-01,UNK
8177748,2,1.26756,9.67E-06,132.53,1.55E-03,2.398,1.87E-01,NTP
8177748,3,5.07032,3.18E-05,133.442,3.93E-03,9.157,8.27E-01,AFP
8177748,4,5.06916,5.19E-05,136.249,6.48E-03,15.26,6.48E+00,AFP
8192427,1,4.38988,4.63E-05,134.074,6.39E-03,11.89,6.29E+00,AFP
8192427,2,4.38968,5.42E-05,135.6,8.23E-03,11.42,3.56E+00,AFP
8192427,3,4.38978,6.03E-05,132.64,9.44E-03,9.955,2.48E+00,AFP
8218649,1,502.999,9.53E-03,518.139,1.06E-02,6.834,4.01E-01,NTP
8218803,1,359.045,1.90E+01,219.616,2.75E+01,6.635,1.13E+03,NTP
8219268,1,6.24675,2.23E-05,136.379,2.46E-03,10.43,6.46E-02,PC
8219673,1,20.1315,4.22E-06,149.128,1.78E-04,3.249,1.49E-02,PC
8222156,1,385.074,2.66E-02,503.931,2.18E-02,9.29,2.20E+00,UNK
8242350,1,6.99368,1.65E-05,131.992,1.93E-03,14.01,8.22E-01,UNK
8242434,1,44.9641,6.35E-05,144.56,1.15E-03,5.105,1.60E-01,PC
8242681,1,4.02063,3.43E-07,133.638,6.47E-05,4.278,4.13E-03,AFP
8256044,1,16.3719,4.28E-06,140.019,2.85E-04,3.455,8.81E-03,AFP
8256049,1,16.3719,2.31E-05,140.018,1.14E-03,2.952,2.68E-01,AFP
8256453,1,1.34749,2.47E-06,132.139,4.64E-04,1.072,1.55E-01,PC
8264037,1,0.663828,6.98E-06,131.95,4.16E-03,1.595,7.89E-02,NTP
8264037,2,0.524761,1.99E-03,131.509,4.80E-01,3.914,1.97E+03,NTP
8264061,1,0.668131,1.40E-05,132.163,1.84E-03,2.52,1.68E+00,UNK
8264070,1,2.8974,2.87E-06,132.049,6.56E-04,2.194,2.00E-01,AFP
8265126,2,4.11218,1.67E-04,132.634,3.23E-02,8.177,8.48E-01,UNK
8265156,1,2.18237,1.10E-05,132.792,2.57E-03,3.177,1.43E-01,NTP
8265156,2,0.978332,8.96E-06,132.141,2.03E-03,1.571,1.23E-01,NTP
8294484,1,1.01268,1.23E-07,132.467,2.07E-05,2.828,2.62E-03,AFP
8294484,2,1.01165,7.40E-06,131.93,1.05E-03,1.61,4.91E-02,AFP
8295531,1,0.961561,1.36E-05,132.122,4.99E-03,3.474,5.03E+00,UNK
8295671,1,0.981377,6.85E-06,132.136,1.14E-03,0.8557,8.38E-02,AFP
8316195,3,1.66225,4.02E-05,132.943,1.78E-02,3.193,1.30E-01,UNK
8316503,1,5.06533,4.10E-08,134.982,6.45E-06,4.876,4.24E-04,UNK
8316526,1,1.3551,1.19E-05,132.418,2.57E-03,2.701,2.13E-01,NTP
8320630,1,19.2544,2.98E-04,148.019,1.27E-02,4.787,8.97E-01,UNK
8330207,1,1.63668,7.30E-06,131.648,1.59E-03,1.331,5.13E-01,PC
8330312,1,0.56433,1.32E-05,131.536,1.99E-03,2.071,1.72E+00,UNK
8330312,2,4.43599,3.15E-05,133.894,4.17E-03,5.974,2.68E-01,UNK
8356054,3,16.8907,6.51E-04,142.802,3.38E-02,1.809,3.11E+00,NTP
8356054,4,17.0813,0.00E+00,142.354,0.00E+00,12.5,0.00E+00,AFP
8357961,1,0.544254,4.46E-05,131.788,5.60E-03,1.148,2.66E-01,AFP
8357961,2,0.544251,1.59E-05,132.037,3.73E-03,1.977,5.15E+00,AFP
8358008,1,10.0647,1.82E-06,135.251,1.49E-04,3.57,8.62E-03,AFP
8379021,1,11.5249,3.26E-05,134.08,2.30E-03,1.24,1.97E-01,PC
8379547,1,6.04203,2.01E-07,132.205,2.64E-05,7.843,1.17E-03,UNK
8379547,2,3.02099,5.82E-07,132.207,1.39E-04,6.963,4.89E-03,UNK
8379705,1,11.1298,5.88E-05,138.569,4.15E-03,2.794,4.89E-01,PC
8379705,2,459.161,2.35E-02,260.491,3.47E-02,7.585,5.17E+00,NTP
8394756,1,2.01548,1.89E-05,132.751,4.23E-03,5.908,2.03E+00,AFP
8394756,2,2.01602,1.42E-05,131.786,3.30E-03,3.174,5.12E-01,AFP
8395203,1,1.05715,1.94E-05,131.867,7.51E-03,4.732,1.32E+01,NTP
8415200,1,4.52158,1.57E-05,133.219,2.49E-03,3.373,1.02E-01,PC
8415745,1,31.8281,3.89E-05,143.908,1.09E-03,2.919,8.35E-02,AFP
8415752,1,0.92948,5.45E-05,131.674,1.72E-02,6.074,4.70E+01,NTP
8415752,2,0.500885,1.25E-05,131.876,3.20E-03,1.904,1.76E+00,UNK
8435232,1,99.1411,3.95E-04,176.289,3.28E-03,16.96,9.90E-02,AFP
8435232,2,99.1426,3.31E-04,178.145,2.75E-03,18.28,8.77E-02,AFP
8435232,3,198.284,8.45E-04,324.911,3.19E-03,12.57,3.61E-01,AFP
8456151,1,0.693194,1.11E-05,131.67,6.01E-03,1.892,2.28E-01,UNK
8456679,1,1.73514,2.96E-07,131.59,7.77E-05,2.272,1.87E-02,PC
8456679,2,4.06843,1.13E-05,132.28,1.93E-03,2.748,2.25E-01,PC
8177798,1,1.4502,1.02E-07,131.986,3.38E-05,3.146,2.03E-03,AFP
8178616,1,1.01882,1.44E-05,132.11,3.30E-03,1.359,1.54E-01,AFP
8178778,1,0.957076,1.19E-05,132.45,1.46E-03,2.132,9.20E-01,NTP
8192637,1,514.706,1.61E-02,382.992,2.23E-02,14.48,6.21E-01,NTP
8192637,2,402.757,1.49E-02,373.038,2.93E-02,12.12,8.50E-01,NTP
8192861,1,0.552118,1.05E-05,131.797,2.64E-03,1.941,3.54E+00,UNK
8192911,1,7.53881,4.70E-05,135.342,5.19E-03,3.127,8.91E-01,AFP
8222627,1,1.12171,5.78E-06,131.581,1.05E-03,1.133,5.42E-02,PC
8222690,1,2.49101,3.35E-05,132.863,8.13E-03,6.283,2.85E+00,AFP
8222690,2,2.49098,2.95E-05,131.926,7.20E-03,5.684,2.36E+00,AFP
8242681,2,4.02062,6.58E-06,131.629,1.21E-03,4.068,6.56E-02,AFP
8242709,1,443.098,1.37E-02,292.32,1.59E-02,12.38,2.35E+00,UNK
8243263,1,1.75928,2.17E-08,132.075,6.13E-06,3.014,5.38E-02,UNK
8243283,1,1.75929,6.90E-06,132.067,1.89E-03,2.123,8.53E-02,AFP
8256478,1,0.745147,1.45E-05,131.725,4.87E-03,2.85,4.86E+00,AFP
8256478,2,0.74523,1.45E-05,132.036,4.10E-03,1.918,4.07E+00,AFP
8256643,1,0.692946,7.80E-06,131.665,1.26E-03,2.161,4.99E-01,AFP
8256643,2,0.692948,7.41E-06,132.009,1.27E-03,1.92,3.77E-01,AFP
8256643,3,0.581557,0.00E+00,131.659,0.00E+00,2,0.00E+00,NTP
8264097,1,2.89743,2.91E-07,132.041,8.14E-05,3.49,6.12E-03,AFP
8264097,2,1.44872,0.00E+00,132.032,0.00E+00,2.5,0.00E+00,UNK
8264287,1,0.854494,9.70E-06,131.886,3.21E-03,4.163,8.74E+00,NTP
8264304,1,0.647841,5.72E-01,131.884,1.34E+02,1.478,1.37E+03,UNK
8264402,1,215.954,1.78E-03,271.37,6.69E-03,8.154,1.17E+00,PC
8265204,1,1.24005,1.35E-05,131.998,4.01E-03,2.458,1.41E+00,NTP
8265218,1,12.8299,1.54E-05,144.285,9.62E-04,3.276,1.02E-01,AFP
8265244,1,0.555289,8.50E-06,131.595,2.85E-03,2.097,2.69E+00,AFP
8265244,2,0.555302,1.36E-05,131.875,3.29E-03,2.427,4.23E+00,AFP
8295671,2,0.981408,7.48E-06,131.628,1.03E-03,0.6267,5.05E-02,AFP
8296467,1,10.3034,0.00E+00,137.164,0.00E+00,3.5,0.00E+00,AFP
8296467,2,10.3033,0.00E+00,133.308,0.00E+00,2.5,0.00E+00,AFP
8296467,3,30.9102,0.00E+00,157.543,0.00E+00,15,0.00E+00,AFP
8296467,4,30.9102,0.00E+00,147.238,0.00E+00,15,0.00E+00,AFP
8296467,5,30.9102,0.00E+00,136.933,0.00E+00,15,0.00E+00,AFP
8320954,1,0.772426,1.07E-05,132.004,2.06E-03,1.875,1.94E-01,UNK
8321252,1,1.34076,1.36E-05,132.598,3.99E-03,2.331,1.07E+00,UNK
8321270,1,6.49645,9.07E-05,137.809,1.07E-02,18.47,8.02E+00,AFP
8330548,1,0.957075,1.36E-07,131.776,4.58E-05,2.752,2.82E-03,AFP
8330548,2,1.91408,3.39E-05,132.281,1.34E-02,3.712,1.36E-01,UNK
8330575,1,0.957079,1.30E-08,131.774,4.18E-06,3.211,6.45E-04,UNK
8330712,1,0.874408,1.05E-05,131.923,4.17E-03,2.428,4.63E+00,UNK
8330790,1,0.970211,1.18E-05,131.534,3.74E-03,2.777,1.30E+00,NTP
8358008,2,10.0647,3.39E-06,140.349,2.87E-04,3.913,2.39E-02,AFP
8358012,1,10.0649,4.03E-05,135.238,3.16E-03,2.613,3.46E-01,AFP
8358253,1,3.12041,4.82E-05,132.559,9.89E-03,10.92,1.84E+01,AFP
8358253,2,3.12,4.45E-05,134.273,9.11E-03,10.14,1.51E+01,AFP
8379833,1,2.18589,9.26E-06,133.168,2.06E-03,2.486,9.24E-02,AFP
8379833,2,2.18585,1.30E-05,133.468,2.90E-03,2.347,1.76E-01,AFP
8379833,3,1.09297,1.41E-05,131.873,4.16E-03,2.993,8.25E-01,UNK
8395660,1,13.5708,1.50E-05,136.28,8.99E-04,3.197,2.01E-01,PC
8395660,2,43.8443,9.27E-05,151.937,1.75E-03,6.744,1.86E-01,PC
8395660,3,23.9802,1.96E-04,147.538,6.84E-03,4.637,2.89E-01,PC
8395660,4,6.1649,3.61E-05,135.64,4.35E-03,3.158,1.71E-01,PC
8415863,1,27.5338,5.04E-07,147.241,1.54E-05,3.968,1.25E-03,AFP
8415863,2,27.5338,3.21E-05,157.165,9.60E-04,3.214,7.58E-02,AFP
8415928,1,0.622499,8.36E-06,132.014,1.58E-03,1.804,2.49E-01,UNK
8435232,4,198.284,1.39E-03,326.95,5.34E-03,15.86,2.39E-01,AFP
8439323,1,4.62604,7.36E-06,134.68,8.88E-04,0.7142,7.02E-02,PC
8439566,1,1.00018,1.80E-05,131.869,5.63E-03,1.963,3.64E+00,AFP
8439566,2,1.00026,1.13E-05,132.443,3.39E-03,2.208,6.63E-01,AFP
8456728,1,0.943184,7.60E-06,132.426,1.66E-03,1.435,1.13E-01,UNK
8457330,1,0.543096,1.73E-03,132.032,1.80E-01,1.429,1.77E+01,UNK
8457330,2,1.08881,7.87E-06,132.528,1.37E-03,2.678,6.60E-01,UNK
8458207,1,3.53016,5.24E-08,134.776,9.44E-06,4.105,1.06E-03,AFP
8458207,2,3.53016,1.13E-06,133.011,1.93E-04,3.817,2.56E-02,AFP
8178778,2,8.61315,2.75E-05,132.009,2.33E-03,3.616,2.84E-01,AFP
8178778,3,8.61338,2.59E-05,132.97,2.17E-03,3.235,1.35E-01,AFP
8178825,1,473.05,1.89E-02,232.369,2.42E-02,15.02,2.68E+00,NTP
